play_key,year,day,venue,player_team,player_id,player_position,hangtime,t_dist_react,direct_dist_traveled,t_route_dist,route_eff,max_sprint,angle_route,direction,backwards,dist_to_result,dist_from_result,ball_position_z,catch
y1_d099_MRJ_YJD_218,1,99.0,YJD,YJD,YJD-0166,9,6.1,3.203571705705709,73.1390424947579,83.94711306403707,0.8713,22.32995165771679,94.83575661851386,Back,1,71.31209627440494,2.8956134894008403,7.1379,True
y1_d051_UPU_YJD_132,1,51.0,YJD,YJD,YJD-0338,8,4.55,5.116840836175059,72.02916118087174,73.09502384174955,0.9854,23.110498177125525,-6.429686269790862,In Right,0,72.23888017653651,0.4753850018669124,9.06111,True
y1_d048_UPU_YJD_174,1,48.0,YJD,UPU,UPU-1270,7,3.35,1.3620073908108292,20.097466087295693,21.382547199883284,0.9399,11.532912622492322,-20.076052285736843,In Right,0,20.55178494437893,0.711812257551105,4.72962,True
y1_d080_FBP_QEA_165,1,80.0,QEA,QEA,QEA-0421,8,4.4,6.017989740922262,79.5271783543211,83.14692503276123,0.9565,25.702937397395466,-108.4123938523717,In,0,82.88309700355072,3.405113522336662,3.61665,True
y1_d058_KJH_RZQ_291,1,58.0,RZQ,RZQ,RZQ-0400,9,5.65,3.1661456734666245,12.871990783091789,17.47035264002351,0.7368,3.875954651819493,-119.2605706364336,In,0,13.269441480333674,0.6548685975063974,5.49399,True
y2_d007_NSO_YJD_124,2,7.0,YJD,YJD,YJD-0366,9,5.2,5.677289931231681,91.25565737843323,92.47116955996009,0.9869,24.48976348562302,119.43398918806875,Back,1,91.81128563177838,3.031437653985321,3.71931,True
y2_d014_TEQ_YJD_120,2,14.0,YJD,TEQ,TEQ-1878,7,3.65,1.3955549904875348,26.976463783268564,32.32382049006017,0.8346,14.98129493688,102.60275687901486,Back,1,26.759854803978268,0.2290637029300169,3.43635,True
y2_d085_LFS_YJD_100,2,85.0,YJD,LFS,LFS-1637,8,4.9,2.0905669536780533,31.16131724109236,36.99259124487072,0.8424,11.15449287443568,14.97384238070088,Back Right,0,30.304262226459162,1.8732403823321995,5.54088,True
y2_d044_RZQ_YJD_85,2,44.0,YJD,RZQ,RZQ-0231,7,3.1,2.5491139486870713,19.088096890470805,20.00631166222005,0.9541,11.282098701871044,76.88348724338294,Back,1,17.210757626844895,1.8959785679168812,3.16947,True
y2_d013_RQJ_YJD_169,2,13.0,YJD,YJD,YJD-0019,8,4.65,6.796885551166311,67.43837128260142,77.43334509279427,0.8709,21.75609815529954,88.29459684958711,Back,1,84.88721102402648,17.69801597771911,-1.139856,False
y2_d005_NSO_YJD_37,2,5.0,YJD,NSO,NSO-1277,8,3.65,8.381889405373752,68.59992081278227,71.46745614342291,0.9599,26.7061278307822,160.27720599914426,Back Left,0,78.41949257200024,10.206537679840316,-0.2718612,False
y1_d059_JNJ_QEA_36,1,59.0,QEA,JNJ,JNJ-1763,8,4.1,4.720245978623473,63.27033449769329,71.88189407290983,0.8802,23.030822729096446,145.83809758326908,Back Left,0,99.67636342950117,37.15323408076342,-0.351312,False
y2_d020_GIS_RZQ_61,2,20.0,RZQ,RZQ,RZQ-0231,9,6.85,3.653761800819347,37.67416586800563,41.20349957066951,0.9143,10.18412719423372,-134.21376132469968,In Left,0,37.6469227921752,0.03522797184057002,6.00759,True
y1_d077_GAX_YJD_151,1,77.0,YJD,GAX,GAX-2306,9,3.25,3.359686842612781,46.4615106122261,50.493393297605266,0.9202,27.180291452564877,156.96390196694838,Back Left,0,55.61624828285345,9.170212375403317,-0.443676,False
y1_d067_IAQ_YJD_56,1,67.0,YJD,IAQ,IAQ-1927,7,3.37,7.402570115983799,47.929662966580516,52.07314054093725,0.9204,21.564476533619068,-18.42462879418362,In Right,0,61.385803594397956,15.105119064078917,-0.465945,False
y2_d009_JMJ_YJD_177,2,9.0,YJD,YJD,YJD-0278,9,5.9,3.257956943932082,46.233433512664824,47.603221780748555,0.9712,12.593080617863055,-156.92652832203078,In Left,0,46.03159287587167,0.44167988407893916,-0.1512,True
y1_d040_TKJ_YJD_158,1,40.0,YJD,YJD,YJD-0327,7,2.65,9.168344819738593,28.290652140945788,29.65002795737675,0.9542,15.543953300889445,25.42050538519838,Back Right,0,36.04941414295108,18.138779757469912,-0.412281,False
y1_d018_OXG_QEA_131,1,18.0,QEA,QEA,QEA-0365,7,4.55,5.643950499274367,59.5900911771412,66.49267090540833,0.8962,20.258419911384003,-93.88579726970548,In,0,97.08206582474438,44.12602845147069,-0.771387,False
y1_d023_AKX_YJD_186,1,23.0,YJD,YJD,YJD-0327,9,2.38,13.99319177639009,27.637864686874785,33.58356586746305,0.823,17.11504432910374,-26.688820993699125,In Right,0,33.269910689690775,14.010639573195817,-1.696794,False
y1_d095_KQQ_YJD_90,1,95.0,YJD,KQQ,KQQ-1402,8,5.6,7.639077093599131,95.36183818331108,99.82895161800792,0.9553,24.05679894516414,54.22647066369801,Back Right,0,97.78903857283801,2.4356230127012384,5.22426,True
y2_d009_TSZ_RZQ_132,2,9.0,RZQ,RZQ,RZQ-0143,7,6.3,4.31335656066187,95.43562565090669,99.34626488743162,0.9606,22.93346703679513,-139.18199785213218,In Left,0,96.61366868854532,2.643771374381687,3.7827,True
y1_d010_GEA_YJD_123,1,10.0,YJD,GEA,GEA-1284,7,4.5,5.29512023637544,68.14555556696268,68.3793125889002,0.9966,21.295538354242975,66.34053756687072,Back,1,70.5683081798763,2.4527105414214443,4.07463,True
y1_d099_MRJ_YJD_39,1,99.0,YJD,YJD,YJD-0193,8,2.55,7.59846738662735,35.98665623324845,36.885136387077225,0.9756,21.08938980721851,-60.35002792736304,In,0,63.14325673795739,29.50524454495507,-0.674202,False
y1_d027_JIL_RZQ_205,1,27.0,RZQ,RZQ,RZQ-0244,7,4.05,4.106738357597257,29.49679678337972,31.164444258111537,0.9465,13.153051160091238,-62.18706973809654,In,0,27.563572819937555,2.072867665819502,2.43399,True
y2_d095_QZE_RZQ_57,2,95.0,RZQ,RZQ,RZQ-0275,7,6.7,3.6344526868045484,44.074809674915215,57.63151168684266,0.7648,17.066491042084554,-44.048568560905075,In Right,0,45.861788851722736,1.843999826464202,4.3107,True
y1_d059_JNJ_QEA_325,1,59.0,QEA,QEA,QEA-0249,7,5.2,2.8902660680772327,57.437602074773274,59.02575777948181,0.9731,17.420713325897864,123.51933713108593,Back Left,0,56.4718076428407,1.1162469484840623,3.85122,True
y1_d065_OWH_QEA_240,1,65.0,QEA,OWH,OWH-1045,9,4.35,6.611408336798588,79.09704847622321,82.25288336464945,0.9616,26.83591972135711,100.35093153366574,Back,1,92.18210049266615,14.021794019668075,-0.2499165,False
y2_d010_TSZ_RZQ_113,2,10.0,RZQ,TSZ,TSZ-1892,8,5.25,3.1171792976079087,58.24998923750975,62.350979925513414,0.9342,19.42115014380122,103.8233258755561,Back,1,56.34667370524725,2.0432167647119575,-1.57506,True
y2_d022_DMS_RZQ_23,2,22.0,RZQ,RZQ,RZQ-0231,9,5.91,6.122068511408709,74.99921078584757,76.68086815362189,0.9781,21.36332586825954,118.77590195956627,Back,1,74.51818550266769,0.48138073289237154,7.46613,True
y1_d058_KJH_RZQ_224,1,58.0,RZQ,RZQ,RZQ-0059,7,3.25,6.514232696513288,52.65149854021252,53.60153305370006,0.9823,23.973096920663462,-157.2290079043706,In Left,0,57.75441605712935,10.998497243260102,-0.904068,False
y2_d084_LFS_YJD_155,2,84.0,YJD,YJD,YJD-0397,9,4.55,6.096908407065577,76.0111678071716,84.60741858415565,0.8984,26.07318165465038,135.65033178697524,Back Left,0,73.01613114483673,3.545628571917851,3.60792,True
y2_d095_QZE_RZQ_313,2,95.0,RZQ,QZE,QZE-2217,7,5.7,6.701179224700004,77.41296544720399,81.63267494857068,0.9483,21.949594242677122,-123.54325428263108,In Left,0,77.78159107250248,0.7762507971010452,6.0249,True
y1_d012_IXC_QEA_108,1,12.0,QEA,IXC,IXC-2065,9,4.7,3.299051951059989,33.56705702113309,53.67171550910694,0.6254,17.322078921771194,169.03372560333017,Back Left,0,32.695405232234094,2.110843490171657,3.44982,True
y2_d017_GIS_RZQ_131,2,17.0,RZQ,RZQ,RZQ-0231,7,5.8,4.186800359178963,81.4354693453043,83.95868537892392,0.9699,22.394080153110785,70.39750254310373,Back,1,79.20632486108666,5.4513658407779015,5.08947,True
y1_d096_KQQ_YJD_212,1,96.0,YJD,YJD,YJD-0193,8,3.14,6.252230366566505,45.30995697062624,47.40741246320343,0.9558,21.810720889726067,-63.789868185500445,In,0,65.17940238480251,22.042449891062443,0.2513349,False
y1_d020_JFU_YJD_4,1,20.0,YJD,YJD,YJD-0193,7,5.65,8.075559224148043,101.43923424957426,106.85515330280451,0.9493,26.047194084250417,-94.86818217875756,In,0,96.30259331181067,5.698557575386952,-2.462067,True
y1_d047_VHS_YJD_246,1,47.0,YJD,VHS,VHS-1492,9,3.2,5.685086112668074,31.956281338885468,36.21592239091842,0.8824,20.773766583156704,32.1952450440311,Back Right,0,48.5224924740063,16.68408106549473,7.73589,False
y1_d064_IAQ_YJD_74,1,64.0,YJD,IAQ,IAQ-1669,9,5.6,7.150263062023083,60.27940436110828,63.646005760657815,0.9471,17.65267360231025,-68.46186488484094,In,0,62.01640597680584,2.8180488941819193,0.1470492,True
y2_d071_DYE_YJD_95,2,71.0,YJD,DYE,DYE-0331,7,5.4,4.9013979960988365,63.73860558099776,70.41443254632698,0.9052,22.012785655973158,124.87459757820612,Back Left,0,63.125741721741356,1.0992560438769732,4.56144,True
y2_d028_VMN_YJD_243,2,28.0,YJD,VMN,VMN-1279,8,3.53,6.573473752443358,47.36842760246534,50.8956146715988,0.9307,26.28861823261079,-7.499853004832921,In Right,0,46.631585978283006,2.3550811323604095,4.14615,True
y2_d023_DMS_RZQ_235,2,23.0,RZQ,DMS,DMS-1575,8,6.35,6.704224385970414,93.80521055618392,100.04453876847901,0.9376,21.351419226586284,162.51093246126425,Back Left,0,92.42484765094287,1.7822167797436839,4.7385,True
y1_d093_DYE_RZQ_124,1,93.0,RZQ,DYE,DYE-0408,8,4.2,4.700179020479815,39.75055472216709,44.14810369548323,0.9004,16.687902549495096,46.69417686883583,Back Right,0,38.991858353970514,1.358297371012703,4.75707,True
y2_d027_YUH_RZQ_80,2,27.0,RZQ,RZQ,RZQ-0231,7,3.8,3.3940870688753106,40.097652923456764,43.876179150261315,0.9139,20.450327616559257,147.92232312957603,Back Left,0,55.557097092090764,15.673810947245709,-0.822888,False
y1_d072_ACN_QEA_60,1,72.0,QEA,ACN,ACN-2455,9,3.7,8.836705917050637,59.91586255742296,61.679461135625644,0.9714,24.94793884043798,-51.61806299112182,In Right,0,70.54892109515212,14.024590944836858,-0.337806,False
y1_d076_GAX_YJD_129,1,76.0,YJD,GAX,GAX-2306,9,4.45,7.102382202765092,72.01094539429408,74.89141475322282,0.9615,21.750369070606272,-49.38759844617642,In Right,0,72.10607436083316,0.7101506952753124,5.39718,True
y1_d016_OXG_QEA_201,1,16.0,QEA,QEA,QEA-0235,8,5.55,4.476125800820551,58.124021361567884,71.35195933987303,0.8146,19.538335300824606,179.69540167989052,Back Left,0,56.27321995141206,5.386950849970701,-0.836772,False
y1_d041_TKJ_YJD_241,1,41.0,YJD,TKJ,TKJ-2441,8,3.95,7.347254435422621,44.6956080620904,53.80523308512877,0.8307,19.809780566226017,3.9580984367577137,Back Right,0,44.15201987285406,1.975096218643524,8.13975,True
y2_d096_QZE_RZQ_56,2,96.0,RZQ,RZQ,RZQ-0409,8,5.05,6.17228910741025,89.35292283618931,99.43603302778558,0.8986,28.250946424873643,155.32769583577542,Back Left,0,88.64836587529405,2.1027660854217882,4.5888,True
y1_d033_REC_QEA_216,1,33.0,QEA,QEA,QEA-9999,9,5.6,1.6779752350960935,47.174771298332765,55.21819410040726,0.8543,17.338751008523275,91.78420883584327,Back,1,43.70017105344099,4.691513961398801,5.00958,True
y1_d050.5_STK_QEA_177,1,0.5,QEA,QEA,QEA-9999,9,4.05,6.274488378906554,67.31469726976417,68.96858690971325,0.976,24.73628527869959,95.98810220203244,Back,1,77.2108181510855,11.153061488219278,0.2883918,False
y1_d007_JJS_YJD_11,1,7.0,YJD,YJD,YJD-8888,8,6.15,2.62791492470259,50.99130386977761,53.582229873216974,0.9516,11.946197919144367,-105.03953110269966,In,0,50.131315050076196,1.4850840279256956,3.9531,True
y1_d009_DYE_RZQ_193,1,9.0,RZQ,RZQ,RZQ-9999,9,3.3,6.764748960925387,53.17885626835161,55.32962091911204,0.9611,23.39147102052062,118.49907177529464,Back,1,57.81133185699842,5.41571101980156,2.732037,False
y1_d086_CRQ_QEA_247,1,86.0,QEA,QEA,QEA-8888,8,4.8,6.029365313595383,74.50761044953731,77.87206685355075,0.9568,23.66054285334314,-171.80236267826402,In Left,0,74.785576358346,2.1506287754980216,2.057895,True
y1_d033_REC_QEA_203,1,33.0,QEA,QEA,QEA-8888,8,6.1,3.781843920545489,65.17442708033573,67.38305441987845,0.9672,20.370917631894365,-16.00886508580413,In Right,0,67.17227546011821,2.6275591753564824,6.93855,True
y1_d033_REC_QEA_126,1,33.0,QEA,QEA,QEA-7777,7,4.05,6.765380427206816,77.42943758920119,78.49448608205324,0.9864,28.625127767031394,66.85183727741753,Back,1,90.07963831121879,14.885843874634698,-0.2283642,False
y1_d034_AVV_YJD_92,1,34.0,YJD,YJD,YJD-8888,8,4.42,8.328993279296965,63.32014027250732,79.06028291950284,0.8009,24.378205496501643,145.20161230282434,Back Left,0,87.00729190251816,25.358016951252306,-0.788883,False
y1_d029_CMS_YJD_30,1,29.0,YJD,YJD,YJD-9999,9,5.85,2.5026743654292836,77.09041968104727,77.20783486257724,0.9985,21.173465317360545,-96.00930939579195,In,0,77.1858609523791,0.2777326052158844,6.2511,True
y1_d094_WNA_RZQ_139,1,94.0,RZQ,RZQ,RZQ-9999,9,3.95,7.172175813298371,77.62378257885915,80.83367135778848,0.9603,30.246546552164386,-66.73345879142124,In,0,77.14466726177511,4.117355658672204,-2.008995,True
y1_d007_MCJ_RZQ_182,1,7.0,RZQ,RZQ,RZQ-7777,7,5.25,4.257330328961659,73.62548325362627,75.10843246542815,0.9803,22.283636805397933,-54.15257899321978,In Right,0,72.09418248291605,1.9315566805041102,3.45657,True
y1_d094_WNA_RZQ_88,1,94.0,RZQ,RZQ,RZQ-8888,8,4.9,7.4712429068208275,14.037951363357832,21.85394295506788,0.6424,6.6062835981345716,-140.1151010197545,In Left,0,15.534935686883287,1.6697959694525517,3.04905,True
y2_d013_BVD_RZQ_17,2,13.0,RZQ,RZQ,RZQ-7777,7,3.4,5.654058259755327,40.120108580361574,42.884280053036214,0.9355,16.82620426435722,114.79533858142828,Back,1,54.19872866497886,14.332759134235092,4.61196,False
y1_d019_OXG_QEA_228,1,19.0,QEA,QEA,QEA-8888,8,5.21,5.611641657811705,37.718969195883375,42.5572096882841,0.8863,13.902971640178313,-133.35896876364362,In Left,0,36.318902948877735,4.352157571825732,5.43009,True
y1_d016_OXG_QEA_121,1,16.0,QEA,QEA,QEA-8888,8,4.0,4.470938272118156,42.76979397016078,44.696291453003596,0.9569,18.577285815370953,165.24234322727477,Back Left,0,38.91185501746223,4.002912455950054,-0.422721,True
y2_d006_NSO_YJD_166,2,6.0,YJD,YJD,YJD-8888,8,5.2,5.496733401685726,55.06135013836839,57.39805294764296,0.9593,17.020626503342648,132.43678931576753,Back Left,0,53.34799089019191,1.720370762364917,5.73534,True
y1_d042_TKJ_YJD_116,1,42.0,YJD,YJD,YJD-8888,8,2.5,7.041375483390516,29.227460233999153,29.52911336550649,0.9898,16.089905777845864,-100.9409689985041,In,0,52.48723301202304,23.4479770201269,-0.402465,False
y2_d006_NSO_YJD_168,2,6.0,YJD,YJD,YJD-8888,8,5.1,5.24503585112065,96.25066844297757,102.43335360163756,0.9396,27.880707258683344,45.00580875377112,Back Right,0,108.0904142481654,12.840096090761927,-1.189731,False
y2_d001_BEJ_RZQ_320,2,1.0,RZQ,RZQ,RZQ-7777,7,3.8,6.642668449392701,53.11504813976921,57.01881858256558,0.9315,20.34679824327877,-150.26647812071488,In Left,0,50.01585076003408,5.427571246883813,2.559126,True
y1_d058_WZR_YJD_13,1,58.0,YJD,YJD,YJD-8888,8,4.55,2.8895608515779645,18.858993176201125,39.17252053506349,0.4814,13.418635201648488,-26.97714421891627,In Right,0,18.182253011384503,1.9787865599907424,3.06318,True
y2_d096_QZE_RZQ_43,2,96.0,RZQ,RZQ,RZQ-8888,8,4.09,6.0279836213870075,41.98340138971591,54.11168281343197,0.7759,20.242471218299293,-167.12085895424815,In Left,0,41.48340805876489,0.528366690850216,2.741634,True
y1_d065_OWH_QEA_90,1,65.0,QEA,QEA,QEA-7777,7,5.1,6.959521061501739,92.67881443593244,96.75902304993868,0.9578,25.821718202812473,-101.21990975512153,In,0,95.255681201753,2.5786041689255206,-0.271164,True
y1_d049_STK_QEA_5,1,49.0,QEA,QEA,QEA-8888,8,4.4,5.857198524262183,75.86705185553211,76.43881110992399,0.9925,23.218460577723384,4.156560924545044,Back Right,0,77.34717906129478,3.6819993875610746,5.48766,True
y1_d009_DYE_RZQ_75,1,9.0,RZQ,RZQ,RZQ-7777,7,5.25,4.977942987360666,92.94863462536712,94.05189041090505,0.9883,25.795565212142044,71.2740577955716,Back,1,90.6832329190463,4.184522865273862,4.84761,False
y1_d013_IXC_QEA_222,1,13.0,QEA,QEA,QEA-9999,9,4.6,9.143566486623651,68.40273055141878,70.73129761432949,0.9671,19.33409577879175,-71.34978268167825,In,0,68.22119973153505,1.2069518631660594,4.56459,True
y1_d019_JFU_YJD_40,1,19.0,YJD,YJD,YJD-7777,7,4.4,2.237321424743765,8.948066008920593,17.089994460864087,0.5236,5.860587067777975,-36.29783101314161,In Right,0,11.700874036583745,4.494846208715029,0.768207,True
y2_d026_VMN_YJD_103,2,26.0,YJD,VMN,VMN-1279,8,6.35,7.83207104416367,71.95586139571954,75.20881720308395,0.9567,20.146623798170033,-152.15737134699674,In Left,0,71.39540367873832,1.1473876807775205,6.55974,True
y2_d048_DYE_RZQ_22,2,48.0,RZQ,RZQ,RZQ-0143,8,3.85,7.994907503338975,30.829103253906073,44.961392362457296,0.6857,16.852235942823278,124.73577592447207,Back Left,0,33.86473937445853,3.044724844710926,2.999382,True
y2_d034_KNB_YJD_96,2,34.0,YJD,YJD,YJD-0019,8,3.56,6.51129044062512,36.66142674596831,41.25892276349531,0.8886,18.305821368631804,54.93688335065426,Back Right,0,34.22048772650677,3.1334217031864737,2.586444,True
y2_d018_GIS_RZQ_150,2,18.0,RZQ,RZQ,RZQ-0275,7,2.45,8.273384793202279,30.094656531018916,32.206847746512,0.9344,17.873457694952506,-138.17360220575492,In Left,0,39.35095552143555,16.560501614685453,-1.477227,False
y1_d019_JFU_YJD_185,1,19.0,YJD,JFU,JFU-2129,9,2.7,3.6838840511834614,8.203131725140102,18.67229122493663,0.4393,11.851415422615954,-128.97036474601998,In Left,0,6.244417184173408,2.26179741135229,0.456915,True
y2_d065_HKR_RZQ_113,2,65.0,RZQ,HKR,HKR-1484,7,4.7,7.174757297678141,72.91866788141428,77.59319033553186,0.9398,24.19129938277205,75.54136858124788,Back,1,82.16378195640706,14.366348034904362,1.926222,False
y1_d033_AVV_YJD_60,1,33.0,YJD,YJD,YJD-0345,7,2.5,5.446839854958647,31.885601476528567,32.55997782013684,0.9793,20.187121844022002,-172.0272504584405,In Left,0,47.5320936363001,21.696717675491833,-0.133248,False
y1_d048_UPU_YJD_41,1,48.0,YJD,YJD,YJD-0210,9,4.0,4.777176597268358,48.288452922204904,50.96010246636129,0.9476,17.256848028199066,-3.4310080971314867,In Right,0,47.45849228641803,1.2428161086822265,6.40815,True
y2_d078_MGJ_RZQ_169,2,78.0,RZQ,MGJ,MGJ-1864,9,4.5,2.1258212286384834,19.27589488272853,21.43990535317642,0.8991,8.553937660066461,5.045638393120476,Back Right,0,19.34179819665172,1.651725161762702,3.83754,True
y1_d010_GEA_YJD_107,1,10.0,YJD,YJD,YJD-0193,9,3.3,9.393763848428874,55.44120609483526,59.88685834866312,0.9258,24.93714116705339,-32.122476587125554,In Right,0,52.94801451178314,5.4334190313282535,-1.152894,True
y2_d003_GHD_YJD_62,2,3.0,YJD,GHD,GHD-2567,7,2.71,5.767270458234425,36.67732264301745,38.34510265871183,0.9565,21.33505898326197,-175.82299543952536,In Left,0,62.369116886244264,48.373988719662144,-1.439256,False
y1_d095_KQQ_YJD_130,1,95.0,YJD,KQQ,KQQ-1402,8,4.6,3.646277228452478,60.034707668481204,61.6923664920677,0.9731,21.27744405896463,-82.47006343457905,In,0,61.015733868045025,1.0655268931847788,6.44337,True
y1_d045_MHY_RZQ_52,1,45.0,RZQ,RZQ,RZQ-0333,7,4.2,3.5805810988444775,53.36883119462146,54.90287975883095,0.9721,18.755379118039023,133.13629461407288,Back Left,0,73.98983704732699,21.34217973989536,-3.72444,False
y1_d088_CRQ_QEA_263,1,88.0,QEA,QEA,QEA-0421,7,3.35,5.936150521416594,36.54913363925334,38.7590152220519,0.943,16.32550429867596,-44.07880773585571,In Right,0,37.51413591447896,1.1731651418278735,4.35573,True
y2_d002_BEJ_RZQ_184,2,2.0,RZQ,RZQ,RZQ-0409,7,3.75,5.972532669315726,57.47605107051107,61.795930970516594,0.9301,26.098688150782134,78.08196972484048,Back,1,71.05486101633018,15.624509072927708,-0.733791,False
y2_d049_DYE_RZQ_210,2,49.0,RZQ,RZQ,RZQ-0205,8,4.6,9.721222328864817,76.82307293020763,82.94739986613232,0.9262,26.77495542511097,149.6372344246902,Back Left,0,73.1420339846384,4.9013326198086204,5.57328,True
y1_d034_AVV_YJD_192,1,34.0,YJD,AVV,AVV-1172,7,3.14,4.267983417515498,20.349370376992,29.591150584843586,0.6877,15.659753767125691,55.654658123797375,Back Right,0,19.96562722004995,0.6426107141963945,7.86048,True
y2_d079_YJD_RZQ_82,2,79.0,RZQ,RZQ,RZQ-0279,8,3.85,2.612828721479011,6.881697430140355,10.709396811688986,0.6426,3.2240198911076297,92.97865505898721,Back,1,2.2722868947604224,4.609452705484711,6.2301,True
y2_d092_NYA_YJD_176,2,92.0,YJD,NYA,NYA-1183,9,2.25,7.462838801813737,27.211023291673538,29.919890112127607,0.9095,20.704012837183353,-41.93082240381616,In Right,0,51.91411969060054,34.6729515999143,-0.776556,False
y1_d048_UPU_YJD_50,1,48.0,YJD,UPU,UPU-1731,9,6.25,2.0700422387533512,54.34330135904516,56.53195995739356,0.9613,14.916348332944427,-126.30712935152052,In Left,0,54.289441774621324,0.1188696765369531,7.25334,True
y2_d005_NSO_YJD_115,2,5.0,YJD,YJD,YJD-0366,9,3.7,2.617404133778883,30.291336715965482,38.56385044995223,0.7855,17.83190085618994,-95.41811298023833,In,0,31.922557005666054,2.0219026534430427,3.42492,True
y1_d014_IXC_QEA_217,1,14.0,QEA,QEA,QEA-0364,9,3.25,8.796050610023702,49.845979614508536,53.23435777504248,0.9363,21.122072929537946,-49.13344364368047,In Right,0,49.88913894025432,0.7717449125196828,1.184499,True
y2_d093_QZE_RZQ_76,2,93.0,RZQ,RZQ,RZQ-0275,7,4.5,2.055029350990941,31.94039728369077,36.00996586204458,0.887,14.876471482580635,-5.868559803700787,In Right,0,31.6913013762452,0.4336539173119454,4.94265,True
y2_d060_POW_YJD_218,2,60.0,YJD,POW,POW-2012,7,3.27,8.324880224934764,53.823955521031706,57.07238133469759,0.9431,24.044937874452618,-168.7388562109423,In Left,0,57.739941733950516,3.9276806247453573,-0.611217,True
y2_d002_GHD_YJD_102,2,2.0,YJD,GHD,GHD-2567,7,2.65,3.963088023795997,31.448167711489948,31.974382590583364,0.9835,19.792567621830408,45.219137983073615,Back Right,0,62.04169405714192,55.15713825362948,-0.63249,False
y2_d085.5_LFS_YJD_177,2,5.5,YJD,LFS,LFS-1814,7,4.05,4.34740725973851,69.46154641598474,70.12422661767133,0.9905,26.34706224611977,-37.23450299508091,In Right,0,75.54671193493468,6.233823058124116,-1.400943,False
y1_d052_APZ_QEA_293,1,52.0,QEA,APZ,APZ-1778,7,2.4,3.251272430871967,19.84331016841696,21.935160489847284,0.9046,14.002388149630994,-165.20026700992403,In Left,0,38.433741368230066,29.58275847178556,-1.305186,False
y1_d001_CGA_QEA_133,1,1.0,QEA,CGA,CGA-1547,8,4.6,7.101581521166538,76.40212780001616,79.35898497174041,0.9627,23.035583148668344,160.88852692130502,Back Left,0,76.93958506594637,2.7130820573657144,5.73708,True
y2_d039_XLB_RZQ_148,2,39.0,RZQ,XLB,XLB-2094,7,2.8,2.617167605472934,26.08667762230369,27.14878443319732,0.9609,15.660775997126667,-26.42095600477479,In Right,0,52.77011767781079,28.25491111506102,-2.027871,False
y1_d005_JJS_YJD_24,1,5.0,YJD,YJD,YJD-0281,9,6.3,6.370047448670978,66.71658929119504,74.33759734008511,0.8975,19.049771605682782,-84.27399965819797,In,0,64.90819918993284,2.0659832550144417,1.957548,True
y2_d027_VMN_YJD_130,2,27.0,YJD,YJD,YJD-0019,8,4.5,6.614663311190593,86.54767736051616,93.17368090647933,0.9289,29.4974820937907,124.4034645913406,Back Left,0,81.484535109077,5.065690734579031,6.60669,True
y1_d098_MRJ_YJD_95,1,98.0,YJD,MRJ,MRJ-1450,7,3.5,1.9911452854748295,56.75214566745471,58.47441161598911,0.9705,26.070350694241295,-124.06883556342932,In Left,0,61.486193996457445,4.734510894485307,2.7213,True
y2_d072_XFE_RZQ_279,2,72.0,RZQ,RZQ,RZQ-0347,8,3.7,6.845903087789815,61.64202503162921,63.13947586417054,0.9763,24.694338408619238,-74.34379048942212,In,0,76.43297168532702,14.887771614650719,-0.762078,False
y1_d073_UWE_YJD_84,1,73.0,YJD,YJD,YJD-0210,9,5.35,1.456320618928076,27.567456067072992,36.397125299226516,0.7574,12.353006329519612,2.3076308728484287,Back Right,0,24.450841531530145,3.4102619914018355,5.54664,True
y2_d029_IKJ_RZQ_193,2,29.0,RZQ,IKJ,IKJ-2099,9,2.85,4.552680596821931,11.15624856302511,11.60848830380652,0.961,5.171025802689326,-124.43790015276518,In Left,0,6.2571665672251395,5.185511281445624,0.324114,True
y1_d096_KQQ_YJD_3,1,96.0,YJD,YJD,YJD-0340,7,5.35,3.670025297842296,34.172998604161144,44.991386818501326,0.7595,11.889914817030943,-112.09581769805428,In,0,34.10527434943164,0.2253726913359426,6.84669,True
y2_d012_BVD_RZQ_105,2,12.0,RZQ,RZQ,RZQ-0310,8,6.25,6.29523571500742,70.57133068782252,80.10820607276982,0.881,20.304151055850397,-47.64134363571414,In Right,0,72.34725274348708,1.8831701357020192,5.10606,True
y1_d094_XAX_QEA_195,1,94.0,QEA,QEA,QEA-0182,8,2.75,7.273223162139727,45.46205769661114,46.41742206654301,0.9794,25.102880312398163,163.91547114571486,Back Left,0,66.57046568111116,43.53154226730314,0.1989579,False
y1_d090_DYE_RZQ_116,1,90.0,RZQ,RZQ,RZQ-0274,8,3.55,1.6773625879003833,13.766050577416872,14.635120311638826,0.9406,7.112636827121074,-83.78335631863574,In,0,16.555027863368256,2.789406327321283,4.98372,True
y1_d051_JZK_RZQ_2,1,51.0,RZQ,RZQ,RZQ-0214,9,3.65,8.105366041068198,58.38454267500949,64.12074048040932,0.9105,24.560919427388306,105.05880068158548,Back,1,80.39427031356156,22.01465626576985,-1.326165,False
y1_d033_AVV_YJD_132,1,33.0,YJD,YJD,YJD-0345,7,2.9,2.340147117541905,21.081549918827154,21.095603096869006,0.9993,12.88159493262923,-65.98494207947682,In,0,21.26286723492393,0.23399096136390937,3.35646,True
y2_d090_NYA_YJD_39,2,90.0,YJD,YJD,YJD-0397,7,3.65,6.186762864207461,46.8090792818017,50.41710638895579,0.9284,21.129276569889115,-161.58095986494996,In Left,0,89.01612939057728,43.34040726908321,2.974362,False
